id_booking,id_passenger,id_session
7249891962,1282902878,1282902878_0
7249892077,642865157,642865157_0
7249892146,1113071200,1113071200_0
7249916503,1113071200,1113071200_1
7249892215,571990243,571990243_0
7249892422,1522174730,1522174730_0
7249895182,1522174730,1522174730_0
7249892537,1248997129,1248997129_0
7249892882,1521519092,1521519092_0
7249903462,1424693600,1424693600_2
7249895849,1386841235,1386841235_1
7249894377,1168513620,1168513620_2
7249893158,1463441631,1463441631_0
7249895251,1463441631,1463441631_0
7249906728,1335831145,1335831145_1
7249893411,1367012981,1367012981_0
7249893457,486394409,486394409_0
7249896608,486394409,486394409_0
7249940952,535837187,535837187_1
7249893526,1417006540,1417006540_0
7249893825,391244421,391244421_0
7249894055,1399259924,1399259924_0
7249899805,1399259924,1399259924_0
7249896884,726125755,726125755_0
7249894193,1395894656,1395894656_0
7249894354,311704119,311704119_0
7249894676,1168513620,1168513620_2
7249894400,741747194,741747194_0
7249894607,408266353,408266353_0
7249898586,408266353,408266353_0
7249894906,1168513620,1168513620_2
7249894883,1202358442,1202358442_0
7249895504,1168513620,1168513620_2
7249895021,458895103,458895103_0
7249897620,1492238068,1492238068_0
7249895458,1261030315,1261030315_0
7249895550,1168513620,1168513620_2
7249895527,734795513,734795513_0
7249895711,1168513620,1168513620_2
7249895596,1370240709,1370240709_0
7249895619,1430809392,1430809392_0
7249895665,1258156718,1258156718_0
7249907188,1258156718,1258156718_0
7249896010,1168513620,1168513620_2
7249895872,1381870521,1381870521_0
7249896171,1168513620,1168513620_2
7249896102,1350944560,1350944560_0
7249896125,1498674894,1498674894_0
7249898793,1498674894,1498674894_0
7249896240,1168513620,1168513620_2
7249896217,386376333,386376333_0
7249897022,1168513620,1168513620_2
7249896493,486908045,486908045_0
7249896562,1494210364,1494210364_0
7249896677,1393942002,1393942002_0
7249896746,1522889409,1522889409_0
7249910017,1522889409,1522889409_0
7249896792,536608607,536608607_0
7249903761,1514742418,1514742418_0
7249899506,1168513620,1168513620_2
7249897183,1365553585,1365553585_0
7249904520,1365553585,1365553585_0
7249897298,538858352,538858352_0
7249897367,1310741917,1310741917_0
7249897712,1310741917,1310741917_0
7249897482,1342406500,1342406500_0
7249907740,1342406500,1342406500_0
7249897574,463365521,463365521_0
7249897597,151118418,151118418_0
7249914663,1492238068,1492238068_0
7249897689,688147925,688147925_0
7249899115,688147925,688147925_0
7249909994,1310741917,1310741917_0
7249897804,1284406342,1284406342_0
7249900679,1284353051,1284353051_0
7249897873,576964568,576964568_0
7249898011,479596046,479596046_0
7249898172,802827167,802827167_0
7249898195,1463466287,1463466287_0
7249898218,622285493,622285493_0
7249898356,402386748,402386748_0
7249898379,1517993606,1517993606_0
7249898540,1502229107,1502229107_0
7249917009,1502229107,1502229107_0
7249898632,621428973,621428973_0
7249898701,1288205574,1288205574_0
7249898747,558924334,558924334_0
7249903531,1498674894,1498674894_0
7249898977,1393998789,1393998789_0
7249899207,776342483,776342483_0
7249953855,1301795423,1301795423_2
7249899391,76738281,76738281_0
7249899483,1312590956,1312590956_0
7249913168,1168513620,1168513620_2
7249899690,391082984,391082984_0
7249899736,1351459921,1351459921_0
7249899759,1521944247,1521944247_0
7249958271,1519317624,1519317624_2
7249900081,618523751,618523751_0
7249909695,618523751,618523751_0
7249900104,1380324369,1380324369_0
7249900196,568480627,568480627_0
7249900219,352491767,352491767_0
7249900242,1325689180,1325689180_0
7249900403,1165327545,1165327545_0
7249900472,1313676901,1313676901_0
7249900495,1338942217,1338942217_0
7249900656,1166539438,1166539438_0
7249900748,1308676402,1308676402_0
7249900909,713904659,713904659_0
7249901024,1294522547,1294522547_0
7249924622,1294522547,1294522547_1
7249901162,1486128394,1486128394_0
7249901300,547457431,547457431_0
7249901323,465344878,465344878_0
7249901645,1465166654,1465166654_0
7249901714,1346708282,1346708282_0
7249901875,1292231379,1292231379_0
7249902082,489333027,489333027_0
7249902358,1358691029,1358691029_0
7249902404,155282085,155282085_0
7249904865,1244875966,1244875966_3
7249902703,506710608,506710608_0
7249902795,1484146300,1484146300_0
7249902910,1127045080,1127045080_0
7249902979,1517442273,1517442273_0
7249909097,1517442273,1517442273_0
7249903002,294670135,294670135_0
7249903048,478278951,478278951_0
7249903117,609512052,609512052_0
7249903393,1490911865,1490911865_0
7249957696,1490911865,1490911865_1
7249907878,1424693600,1424693600_2
7249903485,1328194984,1328194984_0
7249921839,1328194984,1328194984_0
7249903508,395402246,395402246_0
7249906199,395402246,395402246_0
7249903554,1119307834,1119307834_0
7249903577,615020989,615020989_0
7249903600,1351549621,1351549621_0
7249903669,31434100,31434100_0
7249903853,1522901024,1522901024_0
7249909304,1522901024,1522901024_0
7249903922,1518764796,1518764796_0
7249904152,290177798,290177798_0
7249912409,290177798,290177798_0
7249904382,1514379570,1514379570_0
7249904451,1319917905,1319917905_0
7249907096,1319917905,1319917905_0
7249904681,1436131638,1436131638_0
7249907280,1513775337,1513775337_1
7249904796,1370755288,1370755288_0
7249904819,1279334428,1279334428_0
7249915744,1244875966,1244875966_3
7249904957,1326947763,1326947763_0
7249916871,1326947763,1326947763_0
7249904980,1432543063,1432543063_0
7249907579,1432543063,1432543063_0
7249905072,1436157053,1436157053_0
7249911167,1436157053,1436157053_0
7249905256,1391395051,1391395051_0
7249916664,1477542425,1477542425_1
7249905302,222443741,222443741_0
7249905325,1291070523,1291070523_0
7249906912,1291070523,1291070523_0
7249905463,320949222,320949222_0
7249905532,1309815661,1309815661_0
7249905555,1466707079,1466707079_0
7249905601,1377766539,1377766539_0
7249905739,1477218424,1477218424_0
7250040749,1477218424,1477218424_1
7249905785,1507232596,1507232596_0
7249905854,1484203432,1484203432_0
7249911098,1484203432,1484203432_0
7249905992,1375407107,1375407107_0
7249931591,1386832265,1386832265_2
7249909396,395402246,395402246_0
7249906245,393912812,393912812_0
7249906314,1364622982,1364622982_0
7249906337,546390369,546390369_0
7249906360,1519659036,1519659036_0
7249906452,1231639673,1231639673_0
7249906567,1326077466,1326077466_0
7249934282,1335831145,1335831145_2
7249906774,411807709,411807709_0
7249952153,411807709,411807709_1
7249906797,1509948804,1509948804_0
7249909787,1509948804,1509948804_0
7249914019,1291070523,1291070523_0
7249906935,1351037549,1351037549_0
7249909810,1319917905,1319917905_0
7249907142,1288852150,1288852150_0
7249908798,1288852150,1288852150_0
7249938468,1258156718,1258156718_1
7249907234,1430636616,1430636616_0
7249913628,1513775337,1513775337_1
7249907671,1319644665,1319644665_0
7249965700,1319644665,1319644665_1
7249907901,1275753788,1275753788_0
7249908016,1476236025,1476236025_0
7249908154,1264240724,1264240724_0
7249909902,1264240724,1264240724_0
7249908246,330703706,330703706_0
7249908453,340634462,340634462_0
7249913260,340634462,340634462_0
7249908775,419654688,419654688_0
7249913743,1288852150,1288852150_0
7249908844,61715923,61715923_0
7249908913,1278741948,1278741948_0
7249911190,1278741948,1278741948_0
7249908936,480503718,480503718_0
7249908982,1394811379,1394811379_0
7249912478,1394811379,1394811379_0
7249909143,1324277900,1324277900_0
7249978787,1222262389,1222262389_2
7249918067,1522901024,1522901024_0
7249909350,1498707692,1498707692_0
7249909373,1288411953,1288411953_0
7249920206,1288411953,1288411953_0
7249912616,395402246,395402246_0
7249909442,525182023,525182023_0
7249912823,525182023,525182023_0
7249909465,1392228778,1392228778_0
7249909557,1393179920,1393179920_0
7249926163,1393179920,1393179920_0
7249909580,1381471195,1381471195_0
7249932580,1381471195,1381471195_0
7249909718,1279533562,1279533562_0
7249914088,1279533562,1279533562_0
7249909741,549825856,549825856_0
7249911466,549825856,549825856_0
7249915813,1319917905,1319917905_0
7249909833,377163407,377163407_0
7249918895,1264240724,1264240724_0
7249910408,1310741917,1310741917_0
7249910040,1334421498,1334421498_0
7249912547,1334421498,1334421498_0
7249910063,436207788,436207788_0
7249910132,1498074778,1498074778_0
7249913306,1498074778,1498074778_0
7249910178,546685206,546685206_0
7249910316,1119201137,1119201137_0
7249910385,494059642,494059642_0
7249919148,1310741917,1310741917_0
7249910431,1423784157,1423784157_0
7249926324,1423784157,1423784157_0
7249910546,1357607522,1357607522_0
7249941780,1357607522,1357607522_1
7249910638,526762491,526762491_0
7249910914,1379460305,1379460305_0
7249916940,1340408260,1340408260_1
7249912340,1484203432,1484203432_0
7249911121,1522795293,1522795293_0
7249947024,1436157053,1436157053_1
7249933178,1278741948,1278741948_0
7249911305,1183881093,1183881093_0
7249911420,512100796,512100796_0
7249911719,602502043,602502043_0
7249911811,1360537469,1360537469_0
7249911880,1487097637,1487097637_0
7249911949,1419847178,1419847178_0
7249950014,1484203432,1484203432_1
7249912363,1335890784,1335890784_0
7249928118,1335890784,1335890784_0
7249912432,1522142185,1522142185_0
7249912455,1522903623,1522903623_0
7249912593,753071037,753071037_0
7249912639,1354582861,1354582861_0
7249912846,1412052524,1412052524_0
7249912869,1468212245,1468212245_0
7249916986,1522865719,1522865719_1
7249912938,11294748,11294748_0
7249913099,1317155536,1317155536_0
7249917653,1317155536,1317155536_0
7249913122,1393448261,1393448261_0
7249918803,1393448261,1393448261_0
7249914801,1168513620,1168513620_2
7249915859,340634462,340634462_0
7249913789,504632834,504632834_0
7249913812,1333285758,1333285758_0
7249917469,1333285758,1333285758_0
7249913881,765320538,765320538_0
7249913904,1328817456,1328817456_0
7249914157,1521599799,1521599799_0
7249930349,1521599799,1521599799_0
7249914180,1350504271,1350504271_0
7249914226,1408775714,1408775714_0
7249914364,678029696,678029696_0
7249914387,301145578,301145578_0
7249939572,1330809900,1330809900_3
7249914617,741958633,741958633_0
7249914985,1168513620,1168513620_2
7249914870,1322693108,1322693108_0
7249914916,1511513655,1511513655_0
7249917814,1511513655,1511513655_0
7249915514,1168513620,1168513620_2
7249915008,1521757280,1521757280_0
7249915031,1505241233,1505241233_0
7249915054,788044975,788044975_0
7249915123,1469392743,1469392743_0
7249915284,1497648243,1497648243_0
7249915445,712553777,712553777_0
7249915491,644936951,644936951_0
7249916066,1168513620,1168513620_2
7249915537,1358747356,1358747356_0
7249915560,1338388883,1338388883_0
7249915583,1311330188,1311330188_0
7249922782,1319917905,1319917905_0
7249915905,1399728480,1399728480_0
7249916641,1168513620,1168513620_2
7249916089,1394807170,1394807170_0
7249916181,464039191,464039191_0
7249923840,464039191,464039191_0
7249916250,1288539603,1288539603_0
7249979615,1288539603,1288539603_1
7249917860,1113071200,1113071200_1
7249917354,1168513620,1168513620_2
7249924553,1477542425,1477542425_1
7249916802,1522903462,1522903462_0
7250005122,1522903462,1522903462_1
7249916848,474100656,474100656_0
7249917101,1326947763,1326947763_0
7249920091,1340408260,1340408260_1
7249916963,1522905348,1522905348_0
7249925404,1502229107,1502229107_0
7249917055,665420705,665420705_0
7249922644,665420705,665420705_0
7249917078,1471239620,1471239620_0
7249921425,1326947763,1326947763_0
7249917147,1522903692,1522903692_0
7249942723,1522903692,1522903692_1
7249919930,1521616451,1521616451_1
7249917216,1328229645,1328229645_0
7249917262,574658427,574658427_0
7249917630,1168513620,1168513620_2
7249917377,769208044,769208044_0
7249917423,1470170810,1470170810_0
7249917998,1168513620,1168513620_2
7249927060,1511513655,1511513655_0
7249920827,1297821092,1297821092_2
7249917883,1299747434,1299747434_0
7249917929,1338371840,1338371840_0
7249917975,406817307,406817307_0
7249922805,1168513620,1168513620_2
7249918044,1315535531,1315535531_0
7249918389,449566487,449566487_0
7249918412,1316118328,1316118328_0
7249918435,1483530015,1483530015_0
7249918757,1440333899,1440333899_0
7249921287,1440333899,1440333899_0
7249918918,1521711073,1521711073_0
7249919056,1522903853,1522903853_0
7249922414,1522903853,1522903853_0
7249928417,1323442839,1323442839_1
7249929820,1310741917,1310741917_0
7249919194,1339905802,1339905802_0
7249927290,1339905802,1339905802_0
7249919424,1377383290,1377383290_0
7249919608,1510257602,1510257602_0
7249922299,1510257602,1510257602_0
7249919631,1497334477,1497334477_0
7249958202,1497334477,1497334477_1
7249919654,1481709611,1481709611_0
7249919769,670587563,670587563_0
7249919838,1463029126,1463029126_0
7249929061,1463029126,1463029126_0
7249922023,1521616451,1521616451_1
7249919999,1293158762,1293158762_0
7249920022,1321763126,1321763126_0
7249920068,1506963036,1506963036_0
7249920160,439629176,439629176_0
7249920321,1522903830,1522903830_0
7249920344,1288582705,1288582705_0
7249920390,1522762242,1522762242_0
7249920459,999213035,999213035_0
7249920551,1242441324,1242441324_0
7249993208,1242441324,1242441324_1
7249920942,452050280,452050280_0
7249976257,452050280,452050280_1
7249921011,1369488885,1369488885_0
7249921034,736295343,736295343_0
7249921218,1329164388,1329164388_0
7249921356,592749146,592749146_0
7249931637,1326947763,1326947763_0
7249921563,1161516330,1161516330_0
7249927175,1305364103,1305364103_1
7249938744,1328194984,1328194984_0
7249926554,595109222,595109222_1
7249921908,481175456,481175456_0
7249921977,1347421719,1347421719_0
7249927658,1347421719,1347421719_0
7249922138,1476311649,1476311649_0
7249925036,1476311649,1476311649_0
7249922184,1290568824,1290568824_0
7249922230,504699304,504699304_0
7249929682,1510257602,1510257602_0
7249922368,786761805,786761805_0
7249927773,1522903853,1522903853_0
7249922575,1373766701,1373766701_0
7249923081,1168513620,1168513620_2
7249922897,191216365,191216365_0
7249922920,1316063657,1316063657_0
7249929521,1316063657,1316063657_0
7249923334,1168513620,1168513620_2
7249923242,1522066722,1522066722_0
7249923265,540848358,540848358_0
7249923564,1168513620,1168513620_2
7249923748,1168513620,1168513620_2
7249923702,791643969,791643969_0
7249924024,1168513620,1168513620_2
7249927474,464039191,464039191_0
7249923932,1280779794,1280779794_0
7249937042,1280779794,1280779794_0
7249924760,1168513620,1168513620_2
7249924185,1397038630,1397038630_0
7249924231,1274744778,1274744778_0
7249946932,1294522547,1294522547_1
7249924668,1392882645,1392882645_0
7249934949,1392882645,1392882645_0
7249926899,1168513620,1168513620_2
7249924806,1432219798,1432219798_0
7249934719,1476311649,1476311649_0
7249925174,1405226469,1405226469_0
7249925197,682661436,682661436_0
7249928325,1393524759,1393524759_1
7249925588,517321635,517321635_0
7249929337,385165199,385165199_1
7249925841,1254774890,1254774890_0
7249925887,1334692760,1334692760_0
7249925979,1361130800,1361130800_0
7249930234,1361130800,1361130800_0
7249941895,1522877817,1522877817_1
7249926278,416173569,416173569_0
7249926347,633146760,633146760_0
7249926370,730325302,730325302_0
7249932074,595109222,595109222_1
7249926600,455756523,455756523_0
7249926784,520844591,520844591_0
7249933247,520844591,520844591_0
7249926807,561725297,561725297_0
7249926830,1365008301,1365008301_0
7249953165,1365008301,1365008301_1
7249927152,1168513620,1168513620_2
7249926991,1484592247,1484592247_0
7249927083,998732427,998732427_0
7249930027,998732427,998732427_0
7249929245,1168513620,1168513620_2
7249927198,205255588,205255588_0
7249946012,1339905802,1339905802_0
7249927405,1420070600,1420070600_0
7249927428,1393516939,1393516939_0
7249927497,1392133949,1392133949_0
7249927589,449018305,449018305_0
7249927612,1345747480,1345747480_0
7249927635,1519372870,1519372870_0
7249927681,1171420935,1171420935_0
7249927819,1185475269,1185475269_0
7249927911,1464797941,1464797941_0
7249927934,1499929843,1499929843_0
7249928072,1356080920,1356080920_0
7249928256,1382251562,1382251562_0
7249933914,1382251562,1382251562_0
7249928348,1303062401,1303062401_0
7249928371,1115535788,1115535788_0
7249928394,1484556528,1484556528_0
7249931775,1323442839,1323442839_1
7249928509,1276017023,1276017023_0
7249928555,1520243029,1520243029_0
7249928693,1467140100,1467140100_0
7249928808,1363162160,1363162160_0
7249928946,406286122,406286122_0
7249928969,1492029987,1492029987_0
7249929038,1333941120,1333941120_0
7249966850,1333941120,1333941120_1
7249954292,1463029126,1463029126_1
7249929544,1168513620,1168513620_2
7249933546,385165199,385165199_1
7249929360,1285441848,1285441848_0
7249929452,1411242303,1411242303_0
7249929498,422116539,422116539_0
7250010780,1316063657,1316063657_1
7249930096,1168513620,1168513620_2
7249929636,1484600642,1484600642_0
7249929659,1390140838,1390140838_0
7249929774,1466821780,1466821780_0
7249934834,1310741917,1310741917_0
7249929889,1397740567,1397740567_0
7249929958,1330230116,1330230116_0
7249930832,1168513620,1168513620_2
7249933983,1361130800,1361130800_0
7249949048,1521599799,1521599799_0
7249930395,1464060377,1464060377_0
7249930763,1385140316,1385140316_0
7249931568,1168513620,1168513620_2
7249930993,1394569465,1394569465_0
7249931085,349798490,349798490_0
7249931131,1400390420,1400390420_0
7249931154,786549055,786549055_0
7249931200,1425885667,1425885667_0
7249931246,801073785,801073785_0
7249931315,317295350,317295350_0
7249931407,120700435,120700435_0
7249931476,476331426,476331426_0
7249931499,1239486721,1239486721_0
7249931522,1351170742,1351170742_0
7249932787,1168513620,1168513620_2
7249931614,1468633007,1468633007_0
7249931706,1351337952,1351337952_0
7249931798,1206457870,1206457870_0
7249931821,1192934376,1192934376_0
7249931913,1375633887,1375633887_0
7249931982,476178499,476178499_0
7249936191,476178499,476178499_0
7249932005,1231851204,1231851204_0
7250034884,595109222,595109222_2
7249932097,1517500900,1517500900_0
7249935041,1517500900,1517500900_0
7249932212,1279359452,1279359452_0
7249932327,1382360260,1382360260_0
7249944126,1382360260,1382360260_0
7249932350,1331107566,1331107566_0
7249932465,448502783,448502783_0
7249932649,996812778,996812778_0
7249957650,996812778,996812778_1
7249932695,543659119,543659119_0
7249932718,512735757,512735757_0
7249937525,512735757,512735757_0
7249934397,1168513620,1168513620_2
7249955534,520844591,520844591_1
7249933270,396856559,396856559_0
7249933454,1228396903,1228396903_0
7249935547,648569410,648569410_1
7249937548,1361130800,1361130800_0
7249934190,1350355277,1350355277_0
7249939710,1335831145,1335831145_2
7249934305,1334299253,1334299253_0
7249973175,1334299253,1334299253_1
7249934374,1430968253,1430968253_0
7249934765,1168513620,1168513620_2
7249934443,1343357895,1343357895_0
7249948381,1343357895,1343357895_0
7249934512,1287323524,1287323524_0
7249939664,1287323524,1287323524_0
7249934581,406859397,406859397_0
7249958386,1338378602,1338378602_2
7249946173,1476311649,1476311649_0
7249934742,1489048773,1489048773_0
7249935662,1168513620,1168513620_2
7249935294,1310741917,1310741917_0
7249934880,1303964760,1303964760_0
7249951256,1392882645,1392882645_0
7249937571,1517500900,1517500900_0
7249941136,1310741917,1310741917_0
7249935363,1338728869,1338728869_0
7249935386,585792911,585792911_0
7249935501,1389470020,1389470020_0
7249935616,43004848,43004848_0
7249959122,43004848,43004848_1
7249936421,1168513620,1168513620_2
7249935915,1264153669,1264153669_0
7249936007,409849075,409849075_0
7249939365,1168513620,1168513620_2
7249936651,1397105284,1397105284_0
7249936743,232275068,232275068_0
7249936950,1360111808,1360111808_0
7249936996,331813042,331813042_0
7249937341,350836204,350836204_0
7249937433,399803733,399803733_0
7249949393,1361130800,1361130800_0
7249940147,1517500900,1517500900_0
7249937686,528875156,528875156_0
7249937755,1376895506,1376895506_0
7249948519,1376895506,1376895506_0
7249937778,1508299382,1508299382_0
7249937916,1518548803,1518548803_0
7249944839,1518548803,1518548803_0
7249938008,1353066517,1353066517_0
7249938054,508033591,508033591_0
7249938100,1348912878,1348912878_0
7249938215,1489175089,1489175089_0
7249956454,1489175089,1489175089_0
7249938238,1241798934,1241798934_0
7249960502,1241798934,1241798934_1
7249938307,234589903,234589903_0
7249961468,1258156718,1258156718_2
7249938537,120034815,120034815_0
7249938629,419048730,419048730_0
7249957167,419048730,419048730_0
7249938698,1418048187,1418048187_0
7249948864,1328194984,1328194984_0
7249938767,776749284,776749284_0
7249957627,776749284,776749284_0
7249939066,723223868,723223868_0
7249939135,1397960056,1397960056_0
7249963699,1397960056,1397960056_1
7249939250,779218219,779218219_0
7249939319,1484364639,1484364639_0
7249939871,1168513620,1168513620_2
7249939526,1356324743,1356324743_0
7249961905,1356324743,1356324743_1
7249939618,1521265977,1521265977_0
7249939802,1114141160,1114141160_0
7249939825,1393211499,1393211499_0
7249950934,1393211499,1393211499_0
7249940009,1168513620,1168513620_2
7249939940,326533116,326533116_0
7249940308,1168513620,1168513620_2
7249965171,1315456802,1315456802_3
7249962273,1522682823,1522682823_2
7249943068,1517500900,1517500900_0
7249940193,999378842,999378842_0
7249944724,999378842,999378842_0
7249941090,1168513620,1168513620_2
7249958869,1503990332,1503990332_1
7249940377,1500029755,1500029755_0
7249940400,1385312425,1385312425_0
7249940492,554541684,554541684_0
7249940515,566890292,566890292_0
7249940745,500713611,500713611_0
7249940860,1374044656,1374044656_0
7249945966,535837187,535837187_1
7249940975,1396975127,1396975127_0
7249941067,1440223177,1440223177_0
7249942953,1168513620,1168513620_2
7249948174,1310741917,1310741917_0
7249941251,568080220,568080220_0
7249941504,1295131380,1295131380_0
7249952360,1295131380,1295131380_0
7249941619,1363024183,1363024183_0
7249941711,458565743,458565743_0
7249941872,1392525754,1392525754_0
7249942125,1522905762,1522905762_0
7249942171,1394776787,1394776787_0
7249956707,1394776787,1394776787_0
7249942240,1419067087,1419067087_0
7249942263,1387822921,1387822921_0
7249942355,391411953,391411953_0
7249942493,1337644074,1337644074_0
7249942631,1232838824,1232838824_0
7249945874,1232838824,1232838824_0
7249942654,214728207,214728207_0
7249942700,780547044,780547044_0
7249947392,1522903692,1522903692_1
7249942746,1517210433,1517210433_0
7249943206,1168513620,1168513620_2
7249943045,1118938684,1118938684_0
7249946679,1118938684,1118938684_0
7249948358,1517500900,1517500900_0
7249943114,1131887845,1131887845_0
7249943896,1168513620,1168513620_2
7249943321,1511484376,1511484376_0
7249943413,503381565,503381565_0
7249945322,1168513620,1168513620_2
7249943988,1522904382,1522904382_0
7249944103,1331886737,1331886737_0
7249944195,1320661035,1320661035_0
7249944356,1522810013,1522810013_0
7249947323,1358519771,1358519771_1
7249944747,1333914233,1333914233_0
7249944954,1127032154,1127032154_0
7249945230,1328339424,1328339424_0
7249945253,570617971,570617971_0
7249946288,570617971,570617971_0
7249945276,265311601,265311601_0
7249945506,1168513620,1168513620_2
7249946242,1168513620,1168513620_2
7249945575,1314956046,1314956046_0
7249948680,1232838824,1232838824_0
7249945897,1306536574,1306536574_0
7249973566,1339905802,1339905802_1
7249961169,1476311649,1476311649_0
7249946196,1361049311,1361049311_0
7249946610,1168513620,1168513620_2
7249946426,1463770117,1463770117_0
7249964228,1463770117,1463770117_0
7249946541,1369200465,1369200465_0
7249950336,1369200465,1369200465_0
7249947760,1168513620,1168513620_2
7249946702,1409988665,1409988665_0
7249946725,465163362,465163362_0
7249946978,1238088505,1238088505_0
7249947093,1522534611,1522534611_0
7249947139,1498624018,1498624018_0
7249947415,1404796714,1404796714_0
7249976878,1404796714,1404796714_1
7249947530,1507118838,1507118838_0
7249953303,1507118838,1507118838_0
7249957144,1464884076,1464884076_1
7249947737,457079069,457079069_0
7249978971,1168513620,1168513620_3
7249947852,516589154,516589154_0
7249952314,516589154,516589154_0
7249948013,1279501201,1279501201_0
7249948818,1310741917,1310741917_0
7249948243,1374138795,1374138795_0
7249948266,1508342553,1508342553_0
7249951187,1517500900,1517500900_0
7249950129,1343357895,1343357895_0
7249948427,1506876119,1506876119_0
7249956799,1376895506,1376895506_0
7249948634,489211863,489211863_0
7249951348,489211863,489211863_0
7249951555,1232838824,1232838824_0
7249948749,1243137833,1243137833_0
7249955465,1310741917,1310741917_0
7249951463,1355616780,1355616780_1
7249948956,395773098,395773098_0
7249949301,1178312425,1178312425_0
7249949324,1522902910,1522902910_0
7249952015,1522902910,1522902910_0
7249952981,1361130800,1361130800_0
7249949646,1408310631,1408310631_0
7249949715,462051347,462051347_0
7249952544,1488744414,1488744414_2
7249950037,1340155858,1340155858_0
7249950083,1519438374,1519438374_0
7249956592,1343357895,1343357895_0
7249950267,1487394475,1487394475_0
7249958501,1487394475,1487394475_0
7249950428,1383114016,1383114016_0
7249950589,373128264,373128264_0
7249950612,385703399,385703399_0
7249956155,385703399,385703399_0
7249950773,473172100,473172100_0
7249950796,418527780,418527780_0
7249950865,1394504513,1394504513_0
7249962779,1394504513,1394504513_0
7249965102,1393211499,1393211499_0
7249951003,1499159642,1499159642_0
7249953441,1499159642,1499159642_0
7249951141,1503481986,1503481986_0
7249953395,1517500900,1517500900_0
7249951210,1310103644,1310103644_0
7249956040,1232838824,1232838824_0
7249951624,1516027865,1516027865_0
7249953947,1516027865,1516027865_0
7249951716,1463949931,1463949931_0
7249972715,1463949931,1463949931_1
7249961974,1522902910,1522902910_0
7249952084,397050725,397050725_0
7249955396,397050725,397050725_0
7249952429,769369872,769369872_0
7249957420,769369872,769369872_0
7249955212,1488744414,1488744414_2
7249952636,1370400858,1370400858_0
7249974394,1326529462,1326529462_2
7249952774,1386968770,1386968770_0
7249952935,392673963,392673963_0
7249964136,1361130800,1361130800_0
7249953050,1337598258,1337598258_0
7249953119,1465922618,1465922618_0
7249957489,1465922618,1465922618_0
7249982536,1507118838,1507118838_1
7249953372,1514941828,1514941828_0
7249955603,1517500900,1517500900_0
7249960318,1499159642,1499159642_0
7249953510,1511292165,1511292165_0
7249953533,1522899276,1522899276_0
7249953901,1348415802,1348415802_0
7249970921,1348415802,1348415802_0
7249954131,352752978,352752978_0
7249954154,1335712258,1335712258_0
7249958340,1335712258,1335712258_0
7249987113,1166188964,1166188964_3
7249954269,1229406925,1229406925_0
7249954430,1382173408,1382173408_0
7249954729,1427755636,1427755636_0
7249967563,1427755636,1427755636_0
7249954844,524078391,524078391_0
7249963193,524078391,524078391_0
7249954982,1323559978,1323559978_0
7249955028,314447076,314447076_0
7249955143,1522844743,1522844743_0
7249970300,1522844743,1522844743_0
7249958294,1488744414,1488744414_2
7249955879,1310741917,1310741917_0
7249955488,631882703,631882703_0
7249959720,631882703,631882703_0
7249955511,1477231166,1477231166_0
7249970553,1477231166,1477231166_0
7249970576,520844591,520844591_1
7249958593,1517500900,1517500900_0
7249955672,1439869000,1439869000_0
7249955718,775221371,775221371_0
7249955856,1336481355,1336481355_0
7249961353,1310741917,1310741917_0
7249956017,1333796404,1333796404_0
7249964320,1333796404,1333796404_0
7249967724,1232838824,1232838824_0
7249956109,1304785722,1304785722_0
7249956132,1375934221,1375934221_0
7249958800,385703399,385703399_0
7249956224,1356773887,1356773887_0
7249981869,1356773887,1356773887_1
7249956408,1253470997,1253470997_0
7249956500,294197416,294197416_0
7249956569,1318002419,1318002419_0
7249956730,506783748,506783748_0
7249965079,572497416,572497416_1
7249957006,1522906475,1522906475_0
7249959490,1522906475,1522906475_0
7249961238,1464884076,1464884076_1
7250003420,419048730,419048730_1
7249957190,1522897712,1522897712_0
7249990218,1522897712,1522897712_1
7249957374,1522771603,1522771603_0
7249957466,163386825,163386825_0
7249966298,1465922618,1465922618_0
7249960065,996812778,996812778_1
7249963630,1490911865,1490911865_1
7249957742,1513951678,1513951678_0
7249957765,1384800629,1384800629_0
7249957811,1321175522,1321175522_0
7249957972,1156441058,1156441058_0
7249958041,1272862159,1272862159_0
7249958087,522160697,522160697_0
7249958225,1470898944,1470898944_0
7249959927,1519317624,1519317624_2
7249982168,1335712258,1335712258_1
7249977361,1338378602,1338378602_2
7249958547,1201613104,1201613104_0
7249962089,1201613104,1201613104_0
7249958685,468902955,468902955_0
7249958777,436498830,436498830_0
7249958984,1119816180,1119816180_0
7249976280,1119816180,1119816180_0
7249959191,330639835,330639835_0
7249982007,330639835,330639835_1
7249959352,140220604,140220604_0
7249959421,499840324,499840324_0
7249964596,1522906475,1522906475_0
7249959559,1384413746,1384413746_0
7249967103,1384413746,1384413746_0
7249959628,1466078719,1466078719_0
7249959697,347452467,347452467_0
7249969104,631882703,631882703_0
7249959812,1477744112,1477744112_0
7249959858,1522646184,1522646184_0
7249965355,1519317624,1519317624_2
7249959996,1522905992,1522905992_0
7249960019,1440493634,1440493634_0
7249962618,996812778,996812778_1
7249982053,1437910619,1437910619_2
7249960341,1328560293,1328560293_0
7249983801,1517591175,1517591175_2
7249960525,1488163710,1488163710_0
7249967149,1488163710,1488163710_0
7249960594,1411837888,1411837888_0
7249960755,1213341402,1213341402_0
